timestep,demand_el,
7134,267492.2209,
7135,299675.1022,
7136,308582.7404,
7137,310461.1905,
7138,312085.7961,
7139,314951.9325,
7140,311845.7975,
7141,311135.0326,
7142,307036.596,
7143,302453.5469,
7144,294182.8279,
7145,295281.2828,
7146,310571.9591,
7147,317633.4547,
7148,301899.7041,
7149,287762.8669,
7150,275130.636,
7151,255478.4477,
7152,242278.5279,
7153,238323.1673,
7154,234340.1146,
7155,236029.3351,
7156,239375.4686,
7157,248652.3353,
7158,280618.2949,
7159,311795.0286,
7160,315501.1599,
7161,309353.505,
7162,308135.0508,
7163,311822.7207,
7164,308702.7397,
7165,306796.5974,
7166,301521.2449,
7167,297852.0364,
7168,293005.912,
7169,294575.1332,
7170,313738.0937,
7171,316470.3848,
7172,300427.4054,
7173,285685.9565,
7174,272352.1913,
7175,251620.0096,
7176,237349.3271,
7177,232000.1288,
7178,229447.8366,
7179,231843.2067,
7180,236781.6382,
7181,246940.038,
7182,280313.6814,
7183,307927.3598,
7184,315099.6239,
7185,313198.097,
7186,315764.2352,
7187,318358.0656,
7188,314670.3957,
7189,311873.4897,
7190,307147.3645,
7191,303044.3125,
7192,297233.5786,
7193,301027.4017,
7194,316982.6894,
7195,317702.685,
7196,299744.3326,
7197,284273.6573,
7198,270058.3591,
7199,249806.1745,
7200,235863.1823,
7201,230121.6787,
7202,226143.2413,
7203,226461.7009,
7204,231007.8271,
7205,240704.6913,
7206,275398.3267,
7207,306141.2168,
7208,314393.4743,
7209,311836.5668,
7210,314587.3193,
7211,318182.6821,
7212,313899.6312,
7213,310031.9624,
7214,304193.5363,
7215,300916.6331,
7216,295493.5892,
7217,298627.4163,
7218,314619.6268,
7219,315556.5442,
7220,300468.9436,
7221,284947.4994,
7222,271050.6608,
7223,248827.7189,
7224,235978.5662,
7225,230273.9855,
7226,227472.464,
7227,228455.535,
7228,235018.572,
7229,244613.8983,
7230,275518.3259,
7231,306953.5195,
7232,312090.4114,
7233,306611.9832,
7234,305979.6793,
7235,306256.6007,
7236,300653.5578,
7237,294782.8243,
7238,288870.5525,
7239,283055.2032,
7240,280092.1443,
7241,285736.7254,
7242,306939.6735,
7243,308928.8922,
7244,289996.6995,
7245,273386.0312,
7246,263490.7067,
7247,244189.2855,
7248,227647.8476,
7249,222755.5696,
7250,219146.3608,
7251,217701.7542,
7252,218744.8247,
7253,217023.2967,
7254,217872.5223,
7255,232415.5109,
7256,245278.5097,
7257,255003.066,
7258,261492.2573,
7259,263550.7063,
7260,259719.9604,
7261,252003.0842,
7262,245453.8932,
7263,242084.6829,
7264,241452.3791,
7265,249824.6359,
7266,267986.064,
7267,266832.2249,
7268,249616.9448,
7269,236546.255,
7270,232840.1237,
7271,215463.3062,
7272,201543.3908,
7273,193508.055,
7274,189363.4648,
7275,187761.9361,
7276,192451.1383,
7277,192681.9062,
7278,190900.3785,
7279,190268.0747,
7280,200218.7835,
7281,212675.6308,
7282,222127.8811,
7283,229973.9873,
7284,239232.3926,
7285,234123.1928,
7286,223235.5667,
7287,217443.2942,
7288,217180.2189,
7289,220803.2738,
7290,244267.7466,
7291,249501.5609,
7292,241724.6851,
7293,229064.762,
7294,222889.4149,
7295,220092.5089,
7296,202503.385,
7297,192958.8276,
7298,189391.1569,
7299,191684.9892,
7300,194814.2009,
7301,200426.4745,
7302,201404.9301,
7303,213178.7047,
7304,226281.702,
7305,235263.1859,
7306,240497.0003,
7307,243349.2906,
7308,249953.8659,
7309,247198.498,
7310,243016.985,
7311,239749.3125,
7312,240104.695,
7313,247595.4187,
7314,271581.4268,
7315,278361.3856,
7316,272306.0378,
7317,258358.4302,
7318,246760.0391,
7319,239426.2375,
7320,221177.1177,
7321,208157.1968,
7322,204077.2216,
7323,202318.7707,
7324,205974.1331,
7325,213321.7808,
7326,226267.8559,
7327,266901.4552,
7328,296952.0419,
7329,307355.0556,
7330,310576.5745,
7331,316013.4645,
7332,322456.5023,
7333,319331.9059,
7334,316345.7702,
7335,312191.9493,
7336,311679.6447,
7337,311693.4907,
7338,327662.6245,
7339,328054.9298,
7340,319004.2156,
7341,300745.865,
7342,284213.6577,
7343,268715.2903,
7344,245195.4333,
7345,225330.9386,
7346,223678.6409,
7347,222700.1853,
7348,226706.3148,
7349,234150.885,
7350,243432.367,
7351,279810.6075,
7352,308107.3587,
7353,317753.4539,
7354,317047.3044,
7355,320647.2825,
7356,327021.0899,
7357,322331.8876,
7358,317305.7643,
7359,305407.3751,
7360,306385.8307,
7361,307110.4417,
7362,322811.8847,
7363,322364.1951,
7364,312981.1752,
7365,296305.8919,
7366,280364.4503,
7367,266555.3035,
7368,239407.7761,
7369,221574.0383,
7370,217295.6028,
7371,215910.9958,
7372,220572.5059,
7373,228289.3821,
7374,239121.624,
7375,273104.4944,
7376,300459.7128,
7377,309242.7364,
7378,317901.1453,
7379,321044.2032,
7380,325018.0252,
7381,324311.8756,
7382,323587.2646,
7383,320651.8979,
7384,317351.9179,
7385,320231.9004,
7386,333524.1273,
7387,336164.1113,
7388,330934.9123,
7389,314047.3226,
7390,299116.6441,
7391,285049.0373,
7392,261312.2584,
7393,250276.9408,
7394,243395.4442,
7395,239135.4701,
7396,239749.3125,
7397,246787.7313,
7398,261321.4891,
7399,295927.4327,
7400,318404.2192,
7401,322664.1933,
7402,318953.4466,
7403,321104.2028,
7404,324505.7206,
7405,318611.9102,
7406,313170.4048,
7407,307253.5177,
7408,305328.914,
7409,306796.5974,
7410,321584.1999,
7411,320047.2861,
7412,308836.585,
7413,288293.6329,
7414,271050.6608,
7415,259258.4247,
7416,240880.0749,
7417,223023.2603,
7418,214046.3917,
7419,211618.7142,
7420,214263.3135,
7421,215837.1501,
7422,217424.8328,
7423,219294.0522,
7424,230458.5997,
7425,242693.91,
7426,256133.8283,
7427,265586.0786,
7428,271858.3482,
7429,264723.0069,
7430,256881.5161,
7431,250660.0154,
7432,249676.9445,
7433,256299.9812,
7434,275246.0199,
7435,277318.315,
7436,267912.2183,
7437,248541.5668,
7438,236273.949,
7439,232027.821,
7440,217572.5242,
7441,202032.6186,
7442,195594.1962,
7443,192668.0601,
7444,192395.7541,
7445,195003.4305,
7446,192663.4447,
7447,189252.6962,
7448,191348.0681,
7449,201714.159,
7450,215620.2283,
7451,226678.6227,
7452,239592.3904,
7453,238475.4741,
7454,230989.3657,
7455,226300.1634,
7456,224781.7111,
7457,233989.3475,
7458,256553.8258,
7459,261884.5626,
7460,256392.2883,
7461,246150.8121,
7462,238143.1684,
7463,238166.2452,
7464,222137.1118,
7465,209634.1109,
7466,208041.8128,
7467,206352.5923,
7468,210695.6429,
7469,215195.6155,
7470,227781.6929,
7471,267626.0662,
7472,297473.5771,
7473,308933.5075,
7474,309118.1218,
7475,312122.7189,
7476,316295.0012,
7477,313844.2469,
7478,314028.8612,
7479,310364.2681,
7480,309561.196,
7481,310899.6494,
7482,327519.5484,
7483,326264.1714,
7484,317716.5311,
7485,300035.1,
7486,283729.0453,
7487,270210.6659,
7488,247281.5744,
7489,230924.7507,
7490,225944.781,
7491,224726.3269,
7492,226000.1653,
7493,232493.972,
7494,240838.5366,
7495,277198.3157,
7496,308268.8962,
7497,317051.9197,
7498,313770.4012,
7499,314171.9372,
7500,316188.848,
7501,310082.7313,
7502,308356.5879,
7503,307715.0534,
7504,310041.1931,
7505,315501.1599,
7506,332744.1321,
7507,331964.1368,
7508,322230.3498,
7509,303279.6957,
7510,286433.6442,
7511,272107.5774,
7512,247720.0333,
7513,235009.3413,
7514,229166.2999,
7515,226087.857,
7516,227204.7733,
7517,233084.7376,
7518,241733.9158,
7519,275869.093,
7520,304031.9988,
7521,310761.1887,
7522,310488.8827,
7523,315182.7003,
7524,318805.7552,
7525,315722.697,
7526,316082.6948,
7527,314799.6257,
7528,316101.1563,
7529,320425.7454,
7530,334027.2012,
7531,329919.5338,
7532,319959.5944,
7533,302278.1633,
7534,286544.4128,
7535,275172.1742,
7536,255672.2927,
7537,240326.2321,
7538,235900.1051,
7539,229530.913,
7540,229960.1412,
7541,236066.258,
7542,245532.3543,
7543,276150.6298,
7544,302319.7015,
7545,306662.7521,
7546,301608.9366,
7547,300321.2522,
7548,303801.231,
7549,304811.9941,
7550,305065.8387,
7551,306155.0629,
7552,312150.411,
7553,321662.6609,
7554,336897.953,
7555,337645.6407,
7556,331714.9076,
7557,315390.3914,
7558,300395.0979,
7559,286932.1027,
7560,265959.9225,
7561,249727.7134,
7562,241258.5341,
7563,239717.005,
7564,238189.322,
7565,241410.8409,
7566,251260.0118,
7567,282201.3622,
7568,310756.5734,
7569,320093.4397,
7570,323522.6496,
7571,326388.7861,
7572,331424.1401,
7573,326979.5517,
7574,321671.8917,
7575,318741.1402,
7576,318607.2949,
7577,320218.0543,
7578,333482.5891,
7579,330921.0662,
7580,321127.2796,
7581,300168.9454,
7582,280632.141,
7583,267256.8377,
7584,244360.0537,
7585,227366.3108,
7586,216958.6817,
7587,212163.3263,
7588,211720.252,
7589,215910.9958,
7590,215717.1508,
7591,219326.3597,
7592,231820.1299,
7593,249778.4823,
7594,259004.5801,
7595,264164.5488,
7596,270755.2779,
7597,264870.6983,
7598,256812.2857,
7599,249543.0991,
7600,248800.0267,
7601,256309.2119,
7602,276842.9333,
7603,279132.1501,
7604,267021.4545,
7605,247272.3437,
7606,237483.1724,
7607,235078.5716,
7608,214757.1567,
7609,199955.7081,
7610,189460.3873,
7611,188569.6235,
7612,192372.6773,
7613,196318.8072,
7614,197375.7238,
7615,193826.5146,
7616,198312.6412,
7617,205004.9082,
7618,211161.7939,
7619,216870.99,
7620,224292.4833,
7621,224832.4801,
7622,221329.4244,
7623,217138.6807,
7624,217890.9838,
7625,231460.1321,
7626,252944.6169,
7627,260255.3417,
7628,255764.5998,
7629,244780.0512,
7630,236287.7951,
7631,231981.6674,
7632,217027.9121,
7633,206892.5891,
7634,206121.8245,
7635,203712.6084,
7636,207940.275,
7637,218246.3662,
7638,232410.8955,
7639,268941.4428,
7640,297690.4989,
7641,303805.8464,
7642,302615.0844,
7643,306851.9817,
7644,312542.7164,
7645,312464.2553,
7646,313784.2473,
7647,309621.1956,
7648,309127.3525,
7649,313936.554,
7650,327279.5499,
7651,324274.9528,
7652,315431.9296,
7653,296905.8883,
7654,282870.589,
7655,268309.139,
7656,247507.7269,
7657,232503.2027,
7658,228450.9196,
7659,227301.6958,
7660,230629.3679,
7661,237926.2467,
7662,249686.1752,
7663,279062.9198,
7664,306381.2153,
7665,315870.3884,
7666,320162.6701,
7667,324473.4131,
7668,328105.6987,
7669,324865.7184,
7670,325054.948,
7671,322761.1158,
7672,322890.3458,
7673,326407.2475,
7674,337327.1811,
7675,333164.1295,
7676,323130.3443,
7677,305864.2954,
7678,291339.7683,
7679,276949.0865,
7680,252796.9255,
7681,238258.5523,
7682,236509.3322,
7683,234898.5727,
7684,236292.4104,
7685,241180.073,
7686,251860.0081,
7687,279205.9958,
7688,307096.5956,
7689,316562.6919,
7690,318759.6017,
7691,321911.8902,
7692,327727.2395,
7693,326379.5554,
7694,324690.3349,
7695,321219.5867,
7696,319244.2141,
7697,321653.4302,
7698,332656.4403,
7699,328885.694,
7700,318667.2945,
7701,301507.3988,
7702,286710.5656,
7703,275181.4049,
7704,251947.6999,
7705,237995.477,
7706,230758.5979,
7707,228266.3053,
7708,231690.8999,
7709,237446.2496,
7710,251749.2396,
7711,282598.2829,
7712,310368.8834,
7713,318874.9856,
7714,319507.2894,
7715,323601.1107,
7716,327593.3941,
7717,325479.5608,
7718,323684.1871,
7719,320642.6671,
7720,319894.9794,
7721,323056.4986,
7722,334604.1208,
7723,331668.754,
7724,322156.5041,
7725,305024.3005,
7726,290555.1576,
7727,278901.3823,
7728,255736.9077,
7729,240944.6898,
7730,233204.7369,
7731,229553.9898,
7732,232129.3588,
7733,239333.9304,
7734,251527.7025,
7735,280341.3735,
7736,308305.819,
7737,316682.6912,
7738,317721.1464,
7739,321630.3534,
7740,323836.4939,
7741,320056.5169,
7742,314545.7811,
7743,308471.9719,
7744,306856.5971,
7745,313756.5551,
7746,328022.6223,
7747,324325.7217,
7748,311942.72,
7749,294381.2882,
7750,279492.1479,
7751,270132.2048,
7752,249270.7931,
7753,233186.2755,
7754,226470.9316,
7755,221338.6551,
7756,220923.273,
7757,226692.4688,
7758,225234.0161,
7759,225760.1667,
7760,237192.405,
7761,251961.546,
7762,262563.02,
7763,267935.2951,
7764,270750.6626,
7765,266010.6914,
7766,258699.9666,
7767,252695.3877,
7768,254481.5307,
7769,264861.4676,
7770,284153.6581,
7771,284005.9667,
7772,273967.5661,
7773,255903.0605,
7774,245629.2768,
7775,243321.5985,
7776,226097.0878,
7777,207584.8925,
7778,199891.0931,
7779,196351.1146,
7780,199535.7107,
7781,200292.6292,
7782,197135.7253,
7783,193161.9033,
7784,197652.6452,
7785,208872.577,
7786,219437.1282,
7787,230763.2133,
7788,244364.6691,
7789,242809.2939,
7790,234501.6521,
7791,228921.686,
7792,228044.7682,
7793,238858.5487,
7794,258709.1973,
7795,263855.3199,
7796,258252.277,
7797,247733.8794,
7798,242680.0639,
7799,241895.4533,
7800,225021.7097,
7801,214923.3095,
7802,210603.3357,
7803,210077.1851,
7804,213912.5464,
7805,223526.3341,
7806,238000.0924,
7807,275213.7124,
7808,309219.6596,
7809,321450.3545,
7810,324141.1074,
7811,330911.8355,
7812,336787.1844,
7813,336307.1873,
7814,336237.957,
7815,332997.9767,
7816,332065.6747,
7817,333597.973,
7818,340419.47,
7819,335102.5793,
7820,326005.7115,
7821,308808.8929,
7822,295470.5124,
7823,285681.3411,
7824,262669.1732,
7825,246538.502,
7826,241581.6091,
7827,243658.5195,
7828,245001.5883,
7829,250627.7079,
7830,259101.5026,
7831,292216.686,
7832,322461.1176,
7833,330768.7595,
7834,332291.8271,
7835,335716.4217,
7836,342796.3787,
7837,341822.5384,
7838,340451.7775,
7839,338319.4828,
7840,336450.2634,
7841,338688.7113,
7842,348524.0362,
7843,344933.2888,
7844,333791.818,
7845,316627.3069,
7846,303533.5403,
7847,292064.3792,
7848,272149.1156,
7849,254495.3767,
7850,246732.347,
7851,243123.1382,
7852,244872.3583,
7853,246963.1148,
7854,258399.9684,
7855,290827.4637,
7856,320610.3596,
7857,329591.8435,
7858,331539.524,
7859,336261.0338,
7860,340585.6229,
7861,338014.8693,
7862,335393.3467,
7863,331530.2933,
7864,329545.69,
7865,333754.8952,
7866,345551.7466,
7867,341804.077,
7868,333205.6677,
7869,316594.9994,
7870,302153.5487,
7871,290130.5448,
7872,267902.9876,
7873,250876.9372,
7874,244470.8223,
7875,242412.3732,
7876,242458.5268,
7877,246210.8117,
7878,255386.1406,
7879,286825.9495,
7880,317568.8397,
7881,325599.5601,
7882,324939.5641,
7883,328013.3916,
7884,331931.8293,
7885,331341.0637,
7886,330482.6073,
7887,328830.3097,
7888,329716.4582,
7889,335231.8093,
7890,344504.0606,
7891,340802.5446,
7892,332628.7482,
7893,316235.0016,
7894,302130.4719,
7895,290518.2348,
7896,269162.9799,
7897,254218.4554,
7898,247221.5748,
7899,244498.5144,
7900,245523.1236,
7901,251126.1664,
7902,260513.8017,
7903,288529.0161,
7904,316996.5354,
7905,323688.8025,
7906,324454.9517,
7907,327044.1667,
7908,329245.6918,
7909,327764.1623,
7910,322096.5045,
7911,318422.6806,
7912,316784.229,
7913,324261.1067,
7914,335453.3464,
7915,330745.6827,
7916,319862.6719,
7917,303593.54,
7918,291159.7694,
7919,284121.3506,
7920,266661.4567,
7921,251306.1654,
7922,241775.454,
7923,236393.9483,
7924,237340.0964,
7925,237732.4017,
7926,235046.2642,
7927,231713.9767,
7928,245347.74,
7929,259692.2682,
7930,272712.1891,
7931,277424.4682,
7932,278509.077,
7933,274775.2535,
7934,268313.7543,
7935,264635.3151,
7936,265867.6153,
7937,276801.3951,
7938,293375.1405,
7939,292045.9178,
7940,283142.895,
7941,266712.2256,
7942,258049.2013,
7943,258524.583,
7944,245850.8139,
7945,234224.7307,
7946,223563.257,
7947,218144.8284,
7948,218144.8284,
7949,218754.0555,
7950,213566.3947,
7951,206352.5923,
7952,211946.4045,
7953,222870.9535,
7954,235383.1852,
7955,245661.5843,
7956,255713.8309,
7957,254998.4506,
7958,247812.3404,
7959,243792.3649,
7960,242347.7582,
7961,253507.6904,
7962,273358.3391,
7963,279072.1505,
7964,274742.946,
7965,266647.6106,
7966,262710.7114,
7967,263947.627,
7968,251352.3189,
7969,243515.4435,
7970,237880.0931,
7971,237317.0196,
7972,237100.0978,
7973,242075.4522,
7974,254209.2246,
7975,289502.8563,
7976,323134.9597,
7977,333713.3569,
7978,337821.0243,
7979,344153.2935,
7980,348860.9572,
7981,348948.649,
7982,347568.6574,
7983,343474.8361,
7984,340904.0825,
7985,345833.2833,
7986,354630.1529,
7987,350010.181,
7988,343299.4525,
7989,326813.3989,
7990,312819.6377,
7991,302499.7005,
7992,284896.7305,
7993,273021.418,
7994,265922.9996,
7995,259433.8083,
7996,257130.7453,
7997,258667.6591,
7998,265743.0007,
7999,295078.2071,
8000,324459.567,
8001,330473.3766,
8002,331576.4469,
8003,334701.0433,
8004,339427.1684,
8005,336741.0309,
8006,335859.4978,
8007,332614.9021,
8008,331996.4443,
8009,339708.7051,
8010,351533.2487,
8011,349054.8022,
8012,340830.2368,
8013,326434.9396,
8014,312584.2546,
8015,304262.7667,
8016,284795.1926,
8017,277821.3889,
8018,273275.2626,
8019,268590.6757,
8020,268369.1386,
8021,272430.6524,
8022,281762.9034,
8023,310599.6512,
8024,341328.6953,
8025,347536.3499,
8026,347776.3484,
8027,349280.9547,
8028,354514.769,
8029,355645.5314,
8030,356323.9888,
8031,352516.3196,
8032,353074.7778,
8033,359993.1973,
8034,368693.1444,
8035,364700.861,
8036,356605.5255,
8037,344610.2138,
8038,331253.3719,
8039,322821.1154,
8040,309478.1196,
8041,299084.3366,
8042,288302.8636,
8043,279949.0682,
8044,272993.7259,
8045,273589.1069,
8046,279898.2993,
8047,304539.6881,
8048,330925.6816,
8049,336948.7219,
8050,337954.8696,
8051,342191.767,
8052,345556.3619,
8053,344739.4438,
8054,343493.2975,
8055,338702.5574,
8056,337308.7197,
8057,342842.5322,
8058,353227.0845,
8059,349479.415,
8060,343280.9911,
8061,330154.917,
8062,318625.7563,
8063,310793.4962,
8064,296093.5855,
8065,282496.7451,
8066,278942.9205,
8067,272910.6495,
8068,270436.8183,
8069,269698.3613,
8070,277973.6956,
8071,301728.9359,
8072,329642.6125,
8073,336593.3395,
8074,337728.7172,
8075,341407.1564,
8076,343488.6822,
8077,341421.0024,
8078,334391.8144,
8079,328082.6219,
8080,325507.253,
8081,334174.8926,
8082,344910.212,
8083,341933.307,
8084,332734.9014,
8085,316516.5384,
8086,306833.5203,
8087,303732.0007,
8088,287675.1751,
8089,275453.7109,
8090,265793.7696,
8091,257772.2799,
8092,255021.5274,
8093,254735.3753,
8094,251823.0853,
8095,248846.1803,
8096,260832.2613,
8097,274530.6396,
8098,287564.4066,
8099,293398.2173,
8100,296799.7351,
8101,294681.2864,
8102,285999.8007,
8103,280373.681,
8104,278675.2298,
8105,291348.999,
8106,307867.3601,
8107,304655.072,
8108,296296.6612,
8109,280821.3706,
8110,274599.87,
8111,270584.5098,
8112,260615.3396,
8113,248186.1843,
8114,239255.4693,
8115,235364.7238,
8116,231437.0553,
8117,231584.7467,
8118,230781.6747,
8119,223877.1012,
8120,228801.6867,
8121,242033.914,
8122,253189.2308,
8123,262443.0208,
8124,275449.0956,
8125,277133.7007,
8126,269998.3595,
8127,262207.6376,
8128,260338.4182,
8129,269739.8995,
8130,282399.8226,
8131,284061.3509,
8132,279459.8404,
8133,269453.7474,
8134,264787.6219,
8135,267482.9901,
8136,253392.3065,
8137,241203.1498,
8138,234483.1906,
8139,234418.5757,
8140,233352.4283,
8141,239541.6215,
8142,252160.0063,
8143,284772.1159,
8144,316258.0784,
8145,326554.9389,
8146,328304.159,
8147,332951.8231,
8148,337756.4093,
8149,337396.4115,
8150,335351.8085,
8151,331271.8333,
8152,329061.0775,
8153,333819.5102,
8154,343802.5264,
8155,340354.8551,
8156,332868.7467,
8157,318034.9907,
8158,306542.7528,
8159,300081.2536,
8160,280115.2211,
8161,266084.5371,
8162,258543.0445,
8163,255916.9066,
8164,254393.8389,
8165,257790.7413,
8166,265927.615,
8167,292807.4517,
8168,323361.1122,
8169,332019.5211,
8170,331225.6798,
8171,334364.1222,
8172,338051.7921,
8173,337530.2568,
8174,335776.4213,
8175,333150.2834,
8176,331761.0611,
8177,339625.6287,
8178,346668.6628,
8179,342251.7666,
8180,333944.1248,
8181,319262.6755,
8182,306727.3671,
8183,296919.7344,
8184,277761.3892,
8185,262696.8654,
8186,257379.9746,
8187,253152.308,
8188,252418.4663,
8189,255755.3691,
8190,260906.107,
8191,290822.8483,
8192,323019.5758,
8193,332102.5975,
8194,332757.9781,
8195,336777.9537,
8196,341402.541,
8197,339104.0934,
8198,337834.8704,
8199,334927.1957,
8200,335430.2696,
8201,341213.3114,
8202,348810.1883,
8203,345325.5941,
8204,336930.2605,
8205,321085.7414,
8206,309681.1953,
8207,300205.8682,
8208,280378.2964,
8209,267012.2238,
8210,258935.3498,
8211,256161.5205,
8212,256881.5161,
8213,260730.7235,
8214,267515.2976,
8215,293093.6038,
8216,322142.658,
8217,329919.5338,
8218,331774.9072,
8219,337581.0258,
8220,341970.2299,
8221,341005.6203,
8222,339533.3216,
8223,337987.1771,
8224,338342.5596,
8225,344028.6789,
8226,354574.7687,
8227,351099.4052,
8228,341697.9238,
8229,325142.6398,
8230,314255.0136,
8231,303192.0039,
8232,283825.9678,
8233,271562.9653,
8234,266486.0731,
8235,260379.9564,
8236,261607.6412,
8237,264007.6266,
8238,271382.9664,
8239,296605.8901,
8240,324242.6453,
8241,331327.2176,
8242,331428.7554,
8243,334899.5036,
8244,336676.4159,
8245,334276.4305,
8246,328876.4633,
8247,322391.8873,
8248,321658.0456,
8249,331507.2165,
8250,341490.2328,
8251,335554.8842,
8252,325045.7173,
8253,308379.6647,
8254,297076.6565,
8255,294432.0572,
8256,277359.8532,
8257,260878.4149,
8258,258201.5081,
8259,253263.0765,
8260,250840.0143,
8261,251933.8538,
8262,250627.7079,
8263,252132.3142,
8264,262027.6387,
8265,276233.7062,
8266,291616.6897,
8267,300164.33,
8268,303579.6939,
8269,303427.3871,
8270,297833.575,
8271,292581.2992,
8272,291482.8443,
8273,298299.726,
8274,308804.2775,
8275,305688.9118,
8276,295572.0502,
8277,281167.5224,
8278,272670.6509,
8279,271636.8111,
8280,257970.7402,
8281,244493.8991,
8282,235263.1859,
8283,228187.8443,
8284,225589.3985,
8285,223955.5623,
8286,221661.7301,
8287,211540.2531,
8288,215209.4616,
8289,223397.1042,
8290,235027.8027,
8291,248260.03,
8292,261995.3312,
8293,264270.702,
8294,254499.9921,
8295,250023.0962,
8296,249672.3291,
8297,260809.1845,
8298,274987.5599,
8299,278975.228,
8300,273626.0297,
8301,265027.6204,
8302,262401.4826,
8303,262784.5571,
8304,251560.01,
8305,244092.363,
8306,239010.8554,
8307,235817.0287,
8308,234847.8038,
8309,240409.3085,
8310,251693.8553,
8311,283235.2021,
8312,316281.1552,
8313,325890.3276,
8314,325548.7912,
8315,328054.9298,
8316,331322.6022,
8317,330081.0713,
8318,329333.3836,
8319,325982.6347,
8320,326785.7067,
8321,335199.5018,
8322,346050.2051,
8323,344365.5999,
8324,336588.7241,
8325,321593.4306,
8326,308490.4333,
8327,301788.9355,
8328,283272.125,
8329,272762.9581,
8330,262498.405,
8331,261427.6423,
8332,259590.7304,
8333,262738.4036,
8334,269993.7441,
8335,296993.5801,
8336,324316.491,
8337,332097.9821,
8338,331604.139,
8339,335859.4978,
8340,340650.2379,
8341,339597.9366,
8342,340202.5483,
8343,337345.6426,
8344,338647.1731,
8345,345976.3594,
8346,356379.3731,
8347,353370.1606,
8348,346419.4336,
8349,334156.4312,
8350,322834.9615,
8351,314735.0107,
8352,299670.4869,
8353,288865.9371,
8354,282053.6708,
8355,275776.7859,
8356,271899.8864,
8357,272444.4985,
8358,278721.3834,
8359,302199.7023,
8360,328248.7748,
8361,335536.4228,
8362,334345.6608,
8363,338914.8638,
8364,342464.073,
8365,339944.0883,
8366,337202.5665,
8367,333565.6655,
8368,333261.052,
8369,338601.0196,
8370,348976.3411,
8371,344900.9813,
8372,337479.4879,
8373,323693.4178,
8374,312713.4845,
8375,306551.9835,
8376,291228.9997,
8377,277946.0035,
8378,270819.8929,
8379,267510.6823,
8380,264718.3916,
8381,265124.5429,
8382,272379.8835,
8383,296993.5801,
8384,325405.7151,
8385,334613.3515,
8386,335974.8817,
8387,341661.001,
8388,346696.355,
8389,347767.1177,
8390,347508.6577,
8391,345953.2826,
8392,346114.8201,
8393,351094.7898,
8394,356540.9106,
8395,351824.0161,
8396,341624.0781,
8397,325931.8658,
8398,314915.0096,
8399,307908.8984,
8400,290915.1555,
8401,275435.2495,
8402,266047.6142,
8403,258538.4291,
8404,256641.5176,
8405,258247.6616,
8406,265779.9236,
8407,287033.6406,
8408,315478.0831,
8409,323984.1853,
8410,326596.4771,
8411,331604.139,
8412,334304.1226,
8413,331359.5251,
8414,324214.9531,
8415,317790.3768,
8416,315948.8495,
8417,323578.0339,
8418,334853.35,
8419,329148.7693,
8420,319318.0598,
8421,304188.921,
8422,294030.5211,
8423,291473.6136,
8424,278033.6953,
8425,265812.2311,
8426,257241.5139,
8427,248993.8717,
8428,244346.2076,
8429,244387.7459,
8430,241115.458,
8431,234649.3435,
8432,246630.8091,
8433,259590.7304,
8434,272841.4191,
8435,281485.982,
8436,286202.8764,
8437,285021.3451,
8438,278158.3099,
8439,271419.8893,
8440,271978.3474,
8441,284245.9652,
8442,301872.012,
8443,298742.8002,
8444,291588.9975,
8445,275693.7095,
8446,268530.6761,
8447,271899.8864,
8448,262923.0178,
8449,247835.4172,
8450,235203.1863,
8451,230218.6012,
8452,224541.7126,
8453,220729.4281,
8454,215287.9227,
8455,206864.8969,
8456,211946.4045,
8457,219446.3589,
8458,233703.1954,
8459,246510.8099,
8460,260356.8796,
8461,260629.1856,
8462,252086.1606,
8463,245236.9715,
8464,245130.8183,
8465,254458.4539,
8466,272402.9602,
8467,275596.787,
8468,271050.6608,
8469,262683.0193,
8470,258981.5033,
8471,261026.1063,
8472,248680.0275,
8473,237450.8649,
8474,233855.5022,
8475,231713.9767,
8476,231487.8242,
8477,241184.6884,
8478,254523.0689,
8479,283890.5828,
8480,312335.0253,
8481,321279.5863,
8482,320693.4361,
8483,323799.571,
8484,327621.0863,
8485,327071.8588,
8486,324801.1034,
8487,319248.8295,
8488,314402.7051,
8489,320038.0554,
8490,331742.5997,
8491,328285.6976,
8492,322147.2734,
8493,309307.3514,
8494,298133.5731,
8495,290495.158,
8496,273219.8784,
8497,261003.0295,
8498,252607.6959,
8499,248112.3386,
8500,245527.7389,
8501,246289.2728,
8502,253143.0773,
8503,277701.3896,
8504,307470.4395,
8505,316987.3047,
8506,317554.9936,
8507,321118.0489,
8508,324574.9509,
8509,324487.2592,
8510,321242.6635,
8511,316825.7673,
8512,315247.3153,
8513,322179.5809,
8514,333034.8995,
8515,329577.9975,
8516,321464.2006,
8517,305273.5298,
8518,294635.1329,
8519,286419.7982,
8520,264579.9309,
8521,249187.7167,
8522,242716.9868,
8523,236370.8715,
8524,236287.7951,
8525,238877.0101,
8526,245209.2793,
8527,268507.5993,
8528,298212.0342,
8529,310091.962,
8530,311942.72,
8531,312515.0242,
8532,315025.7782,
8533,312155.0264,
8534,308148.8969,
8535,305508.9129,
8536,304096.6138,
8537,313659.6326,
8538,324367.2599,
8539,319853.4412,
8540,310530.4209,
8541,295922.8173,
8542,284121.3506,
8543,276949.0865,
8544,254818.4517,
8545,239587.775,
